total_reward,root_cause_accuracy,process_quality,damage_audit,boss_score,primary_reward,buddy_reward,parse_error,scenario_type,difficulty,episode,trainer_step,reward_ma20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,508,63,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,509,63,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,510,63,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,511,63,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,512,64,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,513,64,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,514,64,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,515,64,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,516,64,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,517,64,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,518,64,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,519,64,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,520,65,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,521,65,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,522,65,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,523,65,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,524,65,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,525,65,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,526,65,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,527,65,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,528,66,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,529,66,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,530,66,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,531,66,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,532,66,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,533,66,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,534,66,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,535,66,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,536,67,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,537,67,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,538,67,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,539,67,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,540,67,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,541,67,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,542,67,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,543,67,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,544,68,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,545,68,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,546,68,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,547,68,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,548,68,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,549,68,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,550,68,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,551,68,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,552,69,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,553,69,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,554,69,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,555,69,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,556,69,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,557,69,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,558,69,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,559,69,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,560,70,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,561,70,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,562,70,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,563,70,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,564,70,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,565,70,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,566,70,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,567,70,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,568,71,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,569,71,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,570,71,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,571,71,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,572,71,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,573,71,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,574,71,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,575,71,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,576,72,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,577,72,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,578,72,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,579,72,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,580,72,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,581,72,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,582,72,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,583,72,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,584,73,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,585,73,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,586,73,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,587,73,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,588,73,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,589,73,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,590,73,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,591,73,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,592,74,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,593,74,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,594,74,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,595,74,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,596,74,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,597,74,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,598,74,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,599,74,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,600,75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,601,75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,602,75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,603,75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,604,75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,605,75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,606,75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,607,75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,608,76,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,609,76,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,610,76,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,611,76,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,612,76,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,613,76,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,614,76,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,615,76,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,616,77,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,617,77,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,618,77,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,619,77,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,620,77,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,621,77,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,622,77,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,623,77,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,624,78,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,625,78,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,626,78,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,627,78,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,628,78,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,629,78,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,630,78,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,631,78,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,632,79,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,633,79,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,634,79,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,635,79,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,636,79,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,637,79,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,638,79,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,639,79,0.0
